"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,8.7,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,4.5,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,4.1,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,9.1,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,7.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,9.3,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,7.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,5.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,5.7,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,4.4,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,5.6,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,27.7,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,31,,
