ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2009,62.43,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2009,69.22,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2009,62.46,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2009,80.25,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2009,13.68,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2009,66.56,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2010,62.41,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2010,68.75,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2010,62.64,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2010,79.88,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2010,13.1,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2010,66.83,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2011,62.16,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2011,68.03,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2011,62.1,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2011,80.14,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2011,14.08,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2011,65.64,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2012,62.13,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2012,68.14,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2012,62.21,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2012,79.84,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2012,13.64,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2012,64.93,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2013,62.17,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2013,68.43,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2013,62.01,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2013,79.66,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2013,13.93,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2013,65.15,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2014,61.55,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2014,68.28,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2014,61.07,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2014,79.46,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2014,13.36,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2014,63.76,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2015,61.22,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2015,67.73,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2015,60.82,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2015,79.97,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2015,12.78,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2015,62.34,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2016,61.28,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2016,68.18,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2016,60.61,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2016,79.92,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2016,14.05,,,,Repository: ILO-STATISTICS - Micro data processing
Canada,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2016,61,,,,Repository: ILO-STATISTICS - Micro data processing
